ip_address,port,hostname,country,as_number,as_name,status,first_seen,timestamp,malware,source
159.65.3.147,6225,,SG,14061,DIGITALOCEAN-ASN,online,1631879040,1664150400,Dridex,Feodotracker
128.199.232.159,6225,,SG,14061,DIGITALOCEAN-ASN,online,1631753638,1664150400,Dridex,Feodotracker
207.154.208.93,6225,,DE,14061,DIGITALOCEAN-ASN,online,1630789795,1664150400,Dridex,Feodotracker
97.107.134.115,10172,li64-115.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1630362631,1664150400,Dridex,Feodotracker
192.99.150.39,7443,ns509018.ip-192-99-150.net,CA,16276,OVH,online,1630039692,1664150400,Dridex,Feodotracker
204.174.223.210,9043,lsh414.van.ca.siteprotect.com,CA,14280,NETNATION,online,1628966426,1664150400,Dridex,Feodotracker
104.248.178.90,4664,,US,14061,DIGITALOCEAN-ASN,online,1627488102,1664150400,Dridex,Feodotracker
66.175.217.172,13786,li512-172.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1626276651,1664150400,Dridex,Feodotracker
107.170.64.97,9043,,US,14061,DIGITALOCEAN-ASN,online,1626165082,1664150400,Dridex,Feodotracker
45.79.91.89,9987,li1190-89.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1623258987,1664150400,Dridex,Feodotracker
178.128.23.9,4125,,SG,14061,DIGITALOCEAN-ASN,online,1621194573,1664150400,Dridex,Feodotracker
1.234.21.73,6601,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1621194572,1664150400,Dridex,Feodotracker
37.187.115.122,6601,ns328855.ip-37-187-115.eu,FR,16276,OVH,online,1614013079,1664150400,Dridex,Feodotracker
142.44.247.57,4043,57.ip-142-44-247.net,CA,16276,OVH,online,1611631361,1664150400,Dridex,Feodotracker
46.55.222.11,443,,BG,51582,DCC-,online,1638290405,1664150400,Emotet,Feodotracker
198.27.67.35,8080,ns530300.ip-198-27-67.net,CA,16276,OVH,online,1638489908,1664150400,Emotet,Feodotracker
91.207.181.106,8080,,RU,48275,TSMS-ABKHAZIA-AS,online,1638489909,1664150400,Emotet,Feodotracker
129.232.146.250,443,,ZA,37153,xneelo,online,1638760942,1664150400,Dridex,Feodotracker
94.23.45.86,4143,ns369464.ip-94-23-45.eu,FR,16276,OVH,online,1650276635,1664150400,Emotet,Feodotracker
149.56.131.28,8080,28.ip-149-56-131.net,CA,16276,OVH,online,1649151701,1664150400,Emotet,Feodotracker
165.22.246.219,8080,,SG,14061,DIGITALOCEAN-ASN,online,1648019757,1664150400,Emotet,Feodotracker
188.166.229.148,443,,SG,14061,DIGITALOCEAN-ASN,online,1647553956,1664150400,Emotet,Feodotracker
174.69.215.101,443,ip174-69-215-101.lf.br.cox.net,US,22773,ASN-CXA-ALL-CCI-22773-RDC,online,1647460441,1664150400,QakBot,Feodotracker
116.125.120.88,443,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1647445641,1664150400,Emotet,Feodotracker
165.22.61.235,443,,SG,14061,DIGITALOCEAN-ASN,online,1647372653,1664150400,Emotet,Feodotracker
119.193.124.41,7080,,KR,4766,KIXS-AS-KR Korea Telecom,online,1647370868,1664150400,Emotet,Feodotracker
82.165.145.100,8080,sexym.de,DE,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.",online,1647249105,1664150400,Emotet,Feodotracker
167.86.122.137,443,the-overlords.de,DE,51167,CONTABO,online,1647248145,1664150400,Emotet,Feodotracker
47.23.89.61,995,ool-2f17593d.static.optonline.net,US,6128,CABLE-NET-1,online,1646708813,1664150400,QakBot,Feodotracker
47.23.89.61,993,ool-2f17593d.static.optonline.net,US,6128,CABLE-NET-1,online,1646708813,1664150400,QakBot,Feodotracker
70.46.220.114,443,70.46.220.114.nw.nuvox.net,US,7029,WINDSTREAM,online,1646330768,1664150400,QakBot,Feodotracker
103.75.201.2,443,,TH,133496,"CDNPLUSCOLTD-AS-AP CDN PLUS CO., LTD.",online,1646296518,1664150400,Emotet,Feodotracker
198.98.56.9,443,mx.ukraine.blackstone-investmentgroup.xyz,US,53667,PONYNET,online,1663960666,1664150400,BumbleBee,Feodotracker
162.244.80.68,443,,US,19624,SERVERROOM,online,1646147765,1664150400,Emotet,Feodotracker
159.65.253.201,8080,,US,14061,DIGITALOCEAN-ASN,online,1645642548,1664150400,Emotet,Feodotracker
208.107.221.224,443,208-107-221-224-dynamic.midco.net,US,11232,MIDCO-NET,online,1645029283,1664150400,QakBot,Feodotracker
217.128.122.65,2222,laubervilliers-658-1-3-65.w217-128.abo.wanadoo.fr,FR,3215,France Telecom - Orange,online,1645020864,1664150400,QakBot,Feodotracker
172.105.115.71,443,172-105-115-71.ip.linodeusercontent.com,SG,63949,"LINODE-AP Linode, LLC",online,1643835041,1664150400,Emotet,Feodotracker
185.184.25.78,8080,host-185.184.25.78.routergate.com,TR,209711,MUVHOST,online,1643835038,1664150400,Emotet,Feodotracker
139.196.72.155,8080,,CN,37963,"CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd.",online,1643385914,1664150400,Emotet,Feodotracker
159.65.163.220,443,,US,14061,DIGITALOCEAN-ASN,online,1643310922,1664150400,Emotet,Feodotracker
62.141.45.103,443,vps2009743.fastwebserver.de,DE,24961,MYLOC-AS IP Backbone of myLoc managed IT AG,online,1643310920,1664150400,Emotet,Feodotracker
139.99.30.176,443,service.srv.co.id,SG,16276,OVH,online,1641578255,1664150400,Dridex,Feodotracker
103.9.36.172,443,k8s-worker1.asyst.co.id,ID,131710,IDNIC-AERONET-AS-ID PT Aero Systems Indonesia,online,1640922459,1664150400,Dridex,Feodotracker
69.14.172.24,443,d14-69-24-172.try.wideopenwest.com,US,12083,WOW-INTERNET,online,1640361554,1664150400,QakBot,Feodotracker
51.38.71.0,443,0.ip-51-38-71.eu,GB,16276,OVH,online,1640295067,1664150400,Emotet,Feodotracker
167.99.141.108,4664,,DE,14061,DIGITALOCEAN-ASN,online,1639774139,1664150400,Dridex,Feodotracker
144.91.122.94,443,ip-94-122-91-144.static.contabo.net,DE,51167,CONTABO,online,1639774138,1664150400,Dridex,Feodotracker
136.243.32.168,443,saprizo.com,DE,24940,HETZNER-AS,online,1645832449,1664150400,Emotet,Feodotracker
205.185.113.181,443,,US,53667,PONYNET,online,1663965163,1664150400,BumbleBee,Feodotracker
111.125.157.230,443,,AF,45178,"ROSHAN-AF Main Street, House No. 13 Wazir Akbar Khan",offline,1664180479,1664150400,QakBot,Feodotracker
115.247.12.66,443,,IN,55836,RELIANCEJIO-IN Reliance Jio Infocomm Limited,online,1664199712,1664150400,QakBot,Feodotracker
197.204.227.155,443,,DZ,36947,ALGTEL-AS,offline,1664196682,1664150400,QakBot,Feodotracker
149.28.38.16,995,149.28.38.16.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196683,1664150400,QakBot,Feodotracker
86.132.13.105,2078,host86-132-13-105.range86-132.btcentralplus.com,GB,2856,BT-UK-AS BTnet UK Regional network,offline,1664196683,1664150400,QakBot,Feodotracker
149.28.38.16,443,149.28.38.16.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196684,1664150400,QakBot,Feodotracker
45.77.159.252,995,45.77.159.252.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196685,1664150400,QakBot,Feodotracker
45.77.159.252,443,45.77.159.252.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196685,1664150400,QakBot,Feodotracker
149.28.63.197,995,149.28.63.197.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196686,1664150400,QakBot,Feodotracker
144.202.15.58,443,144.202.15.58.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196686,1664150400,QakBot,Feodotracker
45.63.10.144,443,45.63.10.144.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196686,1664150400,QakBot,Feodotracker
45.63.10.144,995,45.63.10.144.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196686,1664150400,QakBot,Feodotracker
149.28.63.197,443,149.28.63.197.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196687,1664150400,QakBot,Feodotracker
144.202.15.58,995,144.202.15.58.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664196687,1664150400,QakBot,Feodotracker
134.35.10.30,443,,YE,30873,PTC-YEMENNET,offline,1664196688,1664150400,QakBot,Feodotracker
88.237.6.72,53,88.237.6.72.dynamic.ttnet.com.tr,TR,9121,TTNET,offline,1664196707,1664150400,QakBot,Feodotracker
146.19.253.6,443,,RU,213373,IPCONNECT,online,1654105301,1664150400,BumbleBee,Feodotracker
39.121.226.109,443,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1664215289,1664150400,QakBot,Feodotracker
86.176.180.223,993,host86-176-180-223.range86-176.btcentralplus.com,GB,2856,BT-UK-AS BTnet UK Regional network,online,1664233889,1664150400,QakBot,Feodotracker
85.143.218.249,443,85-143-218-249.simplecloud.ru,RU,201848,TRADERSOFT,online,1664281705,1664236800,TrickBot,Feodotracker
188.157.6.170,443,BC9D06AA.catv.pool.telekom.hu,HU,5483,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.,offline,1664294920,1664236800,QakBot,Feodotracker
85.94.178.73,995,m85-94-178-73.andorpac.ad,AD,6752,ANDORRA Andorra Telecom,offline,1664299307,1664236800,QakBot,Feodotracker
193.254.32.156,443,,ES,198760,QUATTRE-AS,online,1664299308,1664236800,QakBot,Feodotracker
85.86.242.245,443,245.85-86-242.dynamic.clientes.euskaltel.es,ES,12338,EUSKALTEL,online,1664299310,1664236800,QakBot,Feodotracker
197.160.22.10,443,,EG,24863,LINKdotNET-AS,offline,1664299312,1664236800,QakBot,Feodotracker
41.69.236.243,995,,EG,24835,RAYA-AS,offline,1664299312,1664236800,QakBot,Feodotracker
41.249.123.100,995,,MA,36903,MT-MPLS,online,1664299313,1664236800,QakBot,Feodotracker
193.3.19.137,443,,RU,50340,SELECTEL-MSK,online,1664299307,1664236800,QakBot,Feodotracker
85.245.143.94,443,bl12-143-94.dsl.telepac.pt,PT,3243,MEO-RESIDENCIAL,offline,1664299307,1664236800,QakBot,Feodotracker
189.189.89.32,443,dsl-189-189-89-32-dyn.prod-infinitum.com.mx,MX,8151,Uninet S.A. de C.V.,offline,1664299308,1664236800,QakBot,Feodotracker
41.104.77.244,443,,DZ,36947,ALGTEL-AS,offline,1664299309,1664236800,QakBot,Feodotracker
179.111.23.186,32101,179-111-23-186.dsl.telesp.net.br,BR,27699,TELEFONICA BRASIL S.A,online,1664299310,1664236800,QakBot,Feodotracker
134.35.12.64,443,,YE,30873,PTC-YEMENNET,offline,1664299313,1664236800,QakBot,Feodotracker
41.97.65.83,443,,DZ,36947,ALGTEL-AS,online,1664301708,1664236800,QakBot,Feodotracker
41.105.89.30,443,,DZ,36947,ALGTEL-AS,online,1664305316,1664236800,QakBot,Feodotracker
160.177.207.113,8443,,MA,36903,MT-MPLS,offline,1664311617,1664236800,QakBot,Feodotracker
89.249.215.26,61202,host-ip26-215-249-89.wise.net.lb,LB,41833,MOSCANET,online,1646288141,1664323200,QakBot,Feodotracker
49.205.197.13,443,broadband.actcorp.in,IN,24309,CABLELITE-AS-AP Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,online,1664339816,1664323200,QakBot,Feodotracker
103.173.121.17,443,,IN,138296,STARNET7-AS Juweriyah Networks Private Limited,online,1664341616,1664323200,QakBot,Feodotracker
185.148.169.10,8080,server1.securespot.de,DE,24679,SSERV-AS,online,1637004299,1664323200,Emotet,Feodotracker
202.29.239.161,443,,TH,4621,UNINET-AS-AP UNINET-,online,1637086839,1664323200,Emotet,Feodotracker
122.129.203.163,443,,ID,38763,CYBERBINTAN-AS-ID PT. Cyber Bintan,online,1637168438,1664323200,Emotet,Feodotracker
162.144.76.184,8080,server.equestriancoachworld.com,US,46606,UNIFIEDLAYER-AS-1,online,1643310922,1664323200,Emotet,Feodotracker
202.29.239.162,443,,TH,4621,UNINET-AS-AP UNINET-,online,1648026634,1664323200,Emotet,Feodotracker
50.2.217.16,8080,srv2.sintetix.com,DE,62904,AS62904,online,1652984396,1664323200,Emotet,Feodotracker
139.228.33.176,2222,fm-dyn-139-228-33-176.fast.net.id,ID,23700,FASTNET-AS-ID Linknet-Fastnet ASN,offline,1664354779,1664323200,QakBot,Feodotracker
209.239.112.82,8080,raptor101.startdedicated.com,US,30083,AS-30083-GO-DADDY-COM-LLC,online,1638489609,1664323200,Emotet,Feodotracker
116.124.128.206,8080,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1638489612,1664323200,Emotet,Feodotracker
142.93.76.76,7080,,US,14061,DIGITALOCEAN-ASN,online,1643819442,1664323200,Emotet,Feodotracker
51.75.33.122,443,ip122.ip-51-75-33.eu,PL,16276,OVH,online,1646676027,1664323200,Emotet,Feodotracker
80.211.107.116,8080,host116-107-211-80.serverdedicati.aruba.it,IT,31034,ARUBA-ASN,online,1647553952,1664323200,Emotet,Feodotracker
218.38.121.17,443,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1654377898,1664323200,Emotet,Feodotracker
46.101.234.246,8080,,DE,14061,DIGITALOCEAN-ASN,online,1655302405,1664323200,Emotet,Feodotracker
197.41.235.69,995,host-197.41.235.69.tedata.net,EG,8452,TE-AS TE-AS,offline,1664356620,1664323200,QakBot,Feodotracker
186.81.122.168,443,static-ip-18681122168.cable.net.co,CO,10620,Telmex Colombia S.A.,online,1664368620,1664323200,QakBot,Feodotracker
186.90.144.235,2222,186-90-144-235.genericrev.cantv.net,VE,8048,"CANTV Servicios, Venezuela",online,1664378245,1664323200,QakBot,Feodotracker
84.3.85.30,443,5403551E.catv.pool.telekom.hu,HU,5483,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.,offline,1664368622,1664323200,QakBot,Feodotracker
41.140.98.37,995,,MA,36903,MT-MPLS,offline,1664368623,1664323200,QakBot,Feodotracker
134.35.12.0,443,,YE,30873,PTC-YEMENNET,online,1664368625,1664323200,QakBot,Feodotracker
217.165.146.158,993,bba143414.alshamil.net.ae,AE,5384,EMIRATES-INTERNET Emirates Internet,offline,1664368627,1664323200,QakBot,Feodotracker
185.233.79.238,995,,ES,3339,TELEELDA-AS,offline,1664381811,1664323200,QakBot,Feodotracker
154.237.60.254,995,,EG,36992,ETISALAT-MISR,online,1664382489,1664323200,QakBot,Feodotracker
181.177.156.209,443,host-181-177-156-209.supernet.com.bo,BO,27839,Comteco Ltda,online,1664383652,1664323200,QakBot,Feodotracker
131.100.40.13,995,131-100-40-13.infornetnetwork.net.br,BR,61754,I3 Telecomunicacoes - EIRELI,online,1664389034,1664323200,QakBot,Feodotracker
151.231.60.200,2083,97e73cc8.skybroadband.com,GB,5607,BSKYB-BROADBAND-AS,online,1664390257,1664323200,QakBot,Feodotracker
200.175.173.80,443,200.175.173.80.static.host.gvt.net.br,BR,18881,TELEFONICA BRASIL S.A,offline,1664382449,1664323200,QakBot,Feodotracker
86.132.13.49,2078,host86-132-13-49.range86-132.btcentralplus.com,GB,2856,BT-UK-AS BTnet UK Regional network,offline,1664382457,1664323200,QakBot,Feodotracker
41.104.80.233,443,,DZ,36947,ALGTEL-AS,offline,1664382460,1664323200,QakBot,Feodotracker
197.203.50.195,443,,DZ,36947,ALGTEL-AS,offline,1664383636,1664323200,QakBot,Feodotracker
41.68.209.102,995,,EG,24835,RAYA-AS,offline,1664384841,1664323200,QakBot,Feodotracker
102.189.184.12,995,,EG,24835,RAYA-AS,online,1664385424,1664323200,QakBot,Feodotracker
86.196.181.62,2222,lfbn-orl-1-477-62.w86-196.abo.wanadoo.fr,FR,3215,France Telecom - Orange,online,1664387251,1664323200,QakBot,Feodotracker
102.190.190.242,995,,EG,24835,RAYA-AS,online,1664388450,1664323200,QakBot,Feodotracker
74.133.189.36,443,cpe-74-133-189-36.kya.res.rr.com,US,10796,TWC-10796-MIDWEST,offline,1664396261,1664323200,QakBot,Feodotracker
73.252.27.208,995,c-73-252-27-208.hsd1.ms.comcast.net,US,7922,COMCAST-7922,online,1664404653,1664323200,QakBot,Feodotracker
75.71.96.226,995,c-75-71-96-226.hsd1.co.comcast.net,US,7922,COMCAST-7922,offline,1664414226,1664409600,QakBot,Feodotracker
109.128.221.164,995,,BE,5432,PROXIMUS-ISP-AS,offline,1664433463,1664409600,QakBot,Feodotracker
58.186.75.42,443,58-186-75-xxx-dynamic.hcm.fpt.vn,VN,18403,FPT-AS-AP FPT Telecom Company,online,1664434054,1664409600,QakBot,Feodotracker
39.44.5.104,995,,PK,17557,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited,online,1664428651,1664409600,QakBot,Feodotracker
148.64.96.100,443,148-64-96-100.PUBLIC.monkeybrains.net,US,32329,MONKEYBRAINS,online,1647350639,1664409600,QakBot,Feodotracker
41.86.42.158,995,,SC,36958,CWSeychelles-AS,online,1633704510,1664496000,QakBot,Feodotracker
216.238.83.82,443,216.238.83.82.vultrusercontent.com,MX,20473,AS-CHOOPA,online,1664535190,1664496000,QakBot,Feodotracker
139.84.167.18,995,139.84.167.18.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664535190,1664496000,QakBot,Feodotracker
139.84.167.18,443,139.84.167.18.vultrusercontent.com,US,20473,AS-CHOOPA,online,1664535190,1664496000,QakBot,Feodotracker
216.238.108.61,995,216.238.108.61.vultrusercontent.com,BR,20473,AS-CHOOPA,online,1664535190,1664496000,QakBot,Feodotracker
216.238.108.61,443,216.238.108.61.vultrusercontent.com,BR,20473,AS-CHOOPA,online,1664535192,1664496000,QakBot,Feodotracker
